FECHA,DEPARTAMENTO,INDICADOR,IPC,MENSUAL,ACUMULADO,ANUAL
2023-11-01,HUÁNUCO,Educación,113.28,0,5.3,5.8
2023-12-01,HUÁNUCO,Educación,113.28,0,5.3,5.3
2024-01-01,HUÁNUCO,Educación,113.35,0.1,0.1,5.2
2024-02-01,HUÁNUCO,Educación,113.8,0.4,0.5,5.4
2024-03-01,HUÁNUCO,Educación,117.2,3,3.5,4.6
2024-04-01,HUÁNUCO,Educación,117.2,0,3.5,4.6
2024-05-01,HUÁNUCO,Educación,118.18,0.8,4.3,5.4
2024-06-01,HUÁNUCO,Educación,118.91,0.6,5,5.4
2024-07-01,HUÁNUCO,Educación,118.91,0,5,5.4
2024-08-01,HUÁNUCO,Educación,118.76,-0.1,4.8,5.2
2024-09-01,HUÁNUCO,Educación,118.76,0,4.8,4.8
2024-10-01,HUÁNUCO,Educación,118.76,0,4.8,4.8
2024-11-01,HUÁNUCO,Educación,118.76,0,4.8,4.8
2024-12-01,HUÁNUCO,Educación,118.76,0,4.8,4.8
2025-01-01,HUÁNUCO,Educación,118.76,0,0,4.8
2025-02-01,HUÁNUCO,Educación,119.23,0.4,0.4,4.8
2025-03-01,HUÁNUCO,Educación,123.74,3.8,4.2,5.6
2025-04-01,HUÁNUCO,Educación,125.7,1.6,5.8,7.3
2025-05-01,HUÁNUCO,Educación,125.7,0,5.8,6.4
2025-06-01,HUÁNUCO,Educación,125.7,0,5.8,5.7
2025-07-01,HUÁNUCO,Educación,125.7,0,5.8,5.7
2025-08-01,HUÁNUCO,Educación,125.7,0,5.8,5.8
2025-09-01,HUÁNUCO,Educación,125.7,0,5.8,5.8
2025-10-01,HUÁNUCO,Educación,125.7,0,5.8,5.8
2025-11-01,HUÁNUCO,Educación,125.7,0,5.8,5.8
2025-12-01,HUÁNUCO,Educación,125.7,0,5.8,5.8
2026-01-01,HUÁNUCO,Educación,125.98,0.2,0.2,6.1
2026-02-01,HUÁNUCO,Educación,126.66,0.5,0.8,6.2
2026-03-01,HUÁNUCO,Educación,129.15,2,2.7,4.4
2026-04-01,HUÁNUCO,Educación,129.86,0.5,3.3,3.3
2022-01-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",100.71,NA,NA,NA
2022-02-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",100.97,0.3,NA,NA
2022-03-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",101.94,1,NA,NA
2022-04-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",102.53,0.6,NA,NA
2022-05-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",102.96,0.4,NA,NA
2022-06-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",103.16,0.2,NA,NA
2022-07-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",103.49,0.3,NA,NA
2022-08-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",104.23,0.7,NA,NA
2022-09-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",104.43,0.2,NA,NA
2022-10-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",104.62,0.2,NA,NA
2022-11-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",105.08,0.4,NA,NA
2022-12-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",106.15,1,NA,NA
2023-01-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",106.42,0.3,0.3,5.7
2023-02-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",107.11,0.6,0.9,6.1
2023-03-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",107.7,0.6,1.5,5.7
2023-04-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",108.18,0.4,1.9,5.5
2023-05-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",108.92,0.7,2.6,5.8
2023-06-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",108.9,-0,2.6,5.6
2023-07-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.27,0.3,2.9,5.6
2023-08-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.14,-0.1,2.8,4.7
2023-09-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.08,-0.1,2.8,4.5
2023-10-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",108.95,-0.1,2.6,4.1
2023-11-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.05,0.1,2.7,3.8
2023-12-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.07,0,2.8,2.8
2024-01-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.49,0.4,0.4,2.9
2024-02-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.07,0.5,0.9,2.8
2024-03-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.37,0.3,1.2,2.5
2024-04-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.28,-0.1,1.1,1.9
2024-05-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.2,-0.1,1,1.2
2024-06-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.15,-0,1,1.1
2024-07-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.08,-0.1,0.9,0.7
2024-08-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.5,0.4,1.3,1.2
2024-09-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.44,-0.1,1.3,1.2
2024-10-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.47,0,1.3,1.4
2024-11-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.47,0,1.3,1.3
2024-12-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.24,-0.2,1.1,1.1
2025-01-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.82,0.5,0.5,1.2
2025-02-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.91,0.1,0.6,0.8
2025-03-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.66,-0.2,0.4,0.3
2025-04-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.76,0.1,0.5,0.4
2025-05-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.48,-0.3,0.2,0.3
2025-06-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.82,0.3,0.5,0.6
2025-07-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.67,-0.1,0.4,0.5
2025-08-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.57,-0.1,0.3,0.1
2025-09-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",110.5,-0.1,0.2,0.1
2025-10-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.64,-0.8,-0.5,-0.8
2025-11-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.01,-0.6,-1.1,-1.3
2025-12-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",108.59,-0.4,-1.5,-1.5
2026-01-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",108.83,0.2,0.2,-1.8
2026-02-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.03,0.2,0.4,-1.7
2026-03-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.05,0,0.4,-1.5
2026-04-01,HUÁNUCO,"Muebles, artículos para el hogar y la conservación del hogar",109.23,0.2,0.6,-1.4
2022-01-01,HUÁNUCO,Prendas de vestir y calzado,100.26,NA,NA,NA
2022-02-01,HUÁNUCO,Prendas de vestir y calzado,100.35,0.1,NA,NA
2022-03-01,HUÁNUCO,Prendas de vestir y calzado,101.24,0.9,NA,NA
2022-04-01,HUÁNUCO,Prendas de vestir y calzado,101.82,0.6,NA,NA
2022-05-01,HUÁNUCO,Prendas de vestir y calzado,102.67,0.8,NA,NA
2022-06-01,HUÁNUCO,Prendas de vestir y calzado,103.03,0.4,NA,NA
2022-07-01,HUÁNUCO,Prendas de vestir y calzado,103.39,0.3,NA,NA
2022-08-01,HUÁNUCO,Prendas de vestir y calzado,104,0.6,NA,NA
2022-09-01,HUÁNUCO,Prendas de vestir y calzado,104.57,0.5,NA,NA
2022-10-01,HUÁNUCO,Prendas de vestir y calzado,104.82,0.2,NA,NA
2022-11-01,HUÁNUCO,Prendas de vestir y calzado,105.07,0.2,NA,NA
2022-12-01,HUÁNUCO,Prendas de vestir y calzado,105.03,-0,NA,NA
2023-01-01,HUÁNUCO,Prendas de vestir y calzado,105.57,0.5,0.5,5.3
2023-02-01,HUÁNUCO,Prendas de vestir y calzado,106.02,0.4,0.9,5.7
2023-03-01,HUÁNUCO,Prendas de vestir y calzado,107.67,1.6,2.5,6.4
2023-04-01,HUÁNUCO,Prendas de vestir y calzado,108.84,1.1,3.6,6.9
2023-05-01,HUÁNUCO,Prendas de vestir y calzado,108.91,0.1,3.7,6.1
2023-06-01,HUÁNUCO,Prendas de vestir y calzado,109.12,0.2,3.9,5.9
2023-07-01,HUÁNUCO,Prendas de vestir y calzado,109.18,0.1,4,5.6
2023-08-01,HUÁNUCO,Prendas de vestir y calzado,109.39,0.2,4.2,5.2
2023-09-01,HUÁNUCO,Prendas de vestir y calzado,109.31,-0.1,4.1,4.5
2023-10-01,HUÁNUCO,Prendas de vestir y calzado,109.24,-0.1,4,4.2
2023-11-01,HUÁNUCO,Prendas de vestir y calzado,109.92,0.6,4.7,4.6
2023-12-01,HUÁNUCO,Prendas de vestir y calzado,109.95,0,4.7,4.7
2024-01-01,HUÁNUCO,Prendas de vestir y calzado,110.06,0.1,0.1,4.3
2024-02-01,HUÁNUCO,Prendas de vestir y calzado,110.2,0.1,0.2,3.9
2024-03-01,HUÁNUCO,Prendas de vestir y calzado,110.09,-0.1,0.1,2.2
2024-04-01,HUÁNUCO,Prendas de vestir y calzado,110.15,0.1,0.2,1.2
2024-05-01,HUÁNUCO,Prendas de vestir y calzado,110.35,0.2,0.4,1.3
2024-06-01,HUÁNUCO,Prendas de vestir y calzado,110.16,-0.2,0.2,1
2024-07-01,HUÁNUCO,Prendas de vestir y calzado,110.2,0,0.2,0.9
2024-08-01,HUÁNUCO,Prendas de vestir y calzado,110.21,0,0.2,0.7
2024-09-01,HUÁNUCO,Prendas de vestir y calzado,110.29,0.1,0.3,0.9
2024-10-01,HUÁNUCO,Prendas de vestir y calzado,110.73,0.4,0.7,1.4
2024-11-01,HUÁNUCO,Prendas de vestir y calzado,110.78,0,0.8,0.8
2024-12-01,HUÁNUCO,Prendas de vestir y calzado,110.59,-0.2,0.6,0.6
2025-01-01,HUÁNUCO,Prendas de vestir y calzado,110.79,0.2,0.2,0.7
2025-02-01,HUÁNUCO,Prendas de vestir y calzado,111.08,0.3,0.4,0.8
2025-03-01,HUÁNUCO,Prendas de vestir y calzado,111.23,0.1,0.6,1
2025-04-01,HUÁNUCO,Prendas de vestir y calzado,111.26,0,0.6,1
2025-05-01,HUÁNUCO,Prendas de vestir y calzado,111.33,0.1,0.7,0.9
2025-06-01,HUÁNUCO,Prendas de vestir y calzado,111.53,0.2,0.8,1.2
2025-07-01,HUÁNUCO,Prendas de vestir y calzado,111.32,-0.2,0.7,1
2025-08-01,HUÁNUCO,Prendas de vestir y calzado,111.27,-0,0.6,1
2025-09-01,HUÁNUCO,Prendas de vestir y calzado,111.32,0,0.7,0.9
2025-10-01,HUÁNUCO,Prendas de vestir y calzado,111.46,0.1,0.8,0.7
2025-11-01,HUÁNUCO,Prendas de vestir y calzado,111.35,-0.1,0.7,0.5
2025-12-01,HUÁNUCO,Prendas de vestir y calzado,111.24,-0.1,0.6,0.6
2026-01-01,HUÁNUCO,Prendas de vestir y calzado,111.37,0.1,0.1,0.5
2026-02-01,HUÁNUCO,Prendas de vestir y calzado,111.09,-0.3,-0.1,0
2026-03-01,HUÁNUCO,Prendas de vestir y calzado,110.88,-0.2,-0.3,-0.3
2026-04-01,HUÁNUCO,Prendas de vestir y calzado,110.96,0.1,-0.3,-0.3
2022-01-01,HUÁNUCO,Recreación y cultura,100.06,NA,NA,NA
2022-02-01,HUÁNUCO,Recreación y cultura,100.01,-0,NA,NA
2022-03-01,HUÁNUCO,Recreación y cultura,100.78,0.8,NA,NA
2022-04-01,HUÁNUCO,Recreación y cultura,101.23,0.4,NA,NA
2022-05-01,HUÁNUCO,Recreación y cultura,102.11,0.9,NA,NA
2022-06-01,HUÁNUCO,Recreación y cultura,102.03,-0.1,NA,NA
2022-07-01,HUÁNUCO,Recreación y cultura,102.41,0.4,NA,NA
2022-08-01,HUÁNUCO,Recreación y cultura,103.42,1,NA,NA
2022-09-01,HUÁNUCO,Recreación y cultura,103.46,0,NA,NA
2022-10-01,HUÁNUCO,Recreación y cultura,103.52,0.1,NA,NA
2022-11-01,HUÁNUCO,Recreación y cultura,103.53,0,NA,NA
2022-12-01,HUÁNUCO,Recreación y cultura,103.8,0.3,NA,NA
2023-01-01,HUÁNUCO,Recreación y cultura,103.32,-0.5,-0.5,3.3
2023-02-01,HUÁNUCO,Recreación y cultura,103.05,-0.3,-0.7,3
2023-03-01,HUÁNUCO,Recreación y cultura,103.04,-0,-0.7,2.2
2023-04-01,HUÁNUCO,Recreación y cultura,102.73,-0.3,-1,1.5
2023-05-01,HUÁNUCO,Recreación y cultura,103.05,0.3,-0.7,0.9
2023-06-01,HUÁNUCO,Recreación y cultura,103.29,0.2,-0.5,1.2
2023-07-01,HUÁNUCO,Recreación y cultura,103.36,0.1,-0.4,0.9
2023-08-01,HUÁNUCO,Recreación y cultura,104.21,0.8,0.4,0.8
2023-09-01,HUÁNUCO,Recreación y cultura,103.78,-0.4,-0,0.3
2023-10-01,HUÁNUCO,Recreación y cultura,104.05,0.3,0.2,0.5
2023-11-01,HUÁNUCO,Recreación y cultura,104.5,0.4,0.7,0.9
2023-12-01,HUÁNUCO,Recreación y cultura,104.16,-0.3,0.3,0.3
2024-01-01,HUÁNUCO,Recreación y cultura,104.48,0.3,0.3,1.1
2024-02-01,HUÁNUCO,Recreación y cultura,104.64,0.2,0.5,1.5
2024-03-01,HUÁNUCO,Recreación y cultura,105.79,1.1,1.6,2.7
2024-04-01,HUÁNUCO,Recreación y cultura,106.05,0.2,1.8,3.2
2024-05-01,HUÁNUCO,Recreación y cultura,106.24,0.2,2,3.1
2024-06-01,HUÁNUCO,Recreación y cultura,105.58,-0.6,1.4,2.2
2024-07-01,HUÁNUCO,Recreación y cultura,105.63,0,1.4,2.2
2024-08-01,HUÁNUCO,Recreación y cultura,105.91,0.3,1.7,1.6
2024-09-01,HUÁNUCO,Recreación y cultura,105.9,-0,1.7,2
2024-10-01,HUÁNUCO,Recreación y cultura,105.98,0.1,1.7,1.9
2024-11-01,HUÁNUCO,Recreación y cultura,105.39,-0.6,1.2,0.9
2024-12-01,HUÁNUCO,Recreación y cultura,105.91,0.5,1.7,1.7
2025-01-01,HUÁNUCO,Recreación y cultura,106.05,0.1,0.1,1.5
2025-02-01,HUÁNUCO,Recreación y cultura,106.36,0.3,0.4,1.6
2025-03-01,HUÁNUCO,Recreación y cultura,107.23,0.8,1.2,1.4
2025-04-01,HUÁNUCO,Recreación y cultura,107.53,0.3,1.5,1.4
2025-05-01,HUÁNUCO,Recreación y cultura,107.58,0,1.6,1.3
2025-06-01,HUÁNUCO,Recreación y cultura,107.19,-0.4,1.2,1.5
2025-07-01,HUÁNUCO,Recreación y cultura,106.68,-0.5,0.7,1
2025-08-01,HUÁNUCO,Recreación y cultura,106.83,0.1,0.9,0.9
2025-09-01,HUÁNUCO,Recreación y cultura,106.84,0,0.9,0.9
2025-10-01,HUÁNUCO,Recreación y cultura,106.77,-0.1,0.8,0.7
2025-11-01,HUÁNUCO,Recreación y cultura,107.19,0.4,1.2,1.7
2025-12-01,HUÁNUCO,Recreación y cultura,107.63,0.4,1.6,1.6
2026-01-01,HUÁNUCO,Recreación y cultura,107.89,0.2,0.2,1.7
2026-02-01,HUÁNUCO,Recreación y cultura,108.17,0.3,0.5,1.7
2026-03-01,HUÁNUCO,Recreación y cultura,108.45,0.3,0.8,1.1
2026-04-01,HUÁNUCO,Recreación y cultura,108.19,-0.2,0.5,0.6
2022-01-01,HUÁNUCO,Restaurantes y hoteles,100.56,NA,NA,NA
2022-02-01,HUÁNUCO,Restaurantes y hoteles,100.82,0.3,NA,NA
2022-03-01,HUÁNUCO,Restaurantes y hoteles,101.45,0.6,NA,NA
2022-04-01,HUÁNUCO,Restaurantes y hoteles,102.39,0.9,NA,NA
2022-05-01,HUÁNUCO,Restaurantes y hoteles,103.32,0.9,NA,NA
2022-06-01,HUÁNUCO,Restaurantes y hoteles,103.77,0.4,NA,NA
2022-07-01,HUÁNUCO,Restaurantes y hoteles,104.16,0.4,NA,NA
2022-08-01,HUÁNUCO,Restaurantes y hoteles,104.55,0.4,NA,NA
2022-09-01,HUÁNUCO,Restaurantes y hoteles,105.82,1.2,NA,NA
2022-10-01,HUÁNUCO,Restaurantes y hoteles,106.43,0.6,NA,NA
2022-11-01,HUÁNUCO,Restaurantes y hoteles,107.13,0.7,NA,NA
2022-12-01,HUÁNUCO,Restaurantes y hoteles,107.98,0.8,NA,NA
2023-01-01,HUÁNUCO,Restaurantes y hoteles,108.77,0.7,0.7,8.2
2023-02-01,HUÁNUCO,Restaurantes y hoteles,110.2,1.3,2.1,9.3
2023-03-01,HUÁNUCO,Restaurantes y hoteles,111.27,1,3,9.7
2023-04-01,HUÁNUCO,Restaurantes y hoteles,111.76,0.4,3.5,9.2
2023-05-01,HUÁNUCO,Restaurantes y hoteles,112.78,0.9,4.4,9.2
2023-06-01,HUÁNUCO,Restaurantes y hoteles,113.06,0.2,4.7,9
2023-07-01,HUÁNUCO,Restaurantes y hoteles,114.04,0.9,5.6,9.5
2023-08-01,HUÁNUCO,Restaurantes y hoteles,114.4,0.3,5.9,9.4
2023-09-01,HUÁNUCO,Restaurantes y hoteles,114.37,-0,5.9,8.1
2023-10-01,HUÁNUCO,Restaurantes y hoteles,114.56,0.2,6.1,7.6
2023-11-01,HUÁNUCO,Restaurantes y hoteles,114.67,0.1,6.2,7
2023-12-01,HUÁNUCO,Restaurantes y hoteles,114.66,-0,6.2,6.2
2024-01-01,HUÁNUCO,Restaurantes y hoteles,115.02,0.3,0.3,5.7
2024-02-01,HUÁNUCO,Restaurantes y hoteles,115.49,0.4,0.7,4.8
2024-03-01,HUÁNUCO,Restaurantes y hoteles,116.5,0.9,1.6,4.7
2024-04-01,HUÁNUCO,Restaurantes y hoteles,117.05,0.5,2.1,4.7
2024-05-01,HUÁNUCO,Restaurantes y hoteles,117.85,0.7,2.8,4.5
2024-06-01,HUÁNUCO,Restaurantes y hoteles,117.74,-0.1,2.7,4.1
2024-07-01,HUÁNUCO,Restaurantes y hoteles,117.87,0.1,2.8,3.4
2024-08-01,HUÁNUCO,Restaurantes y hoteles,117.98,0.1,2.9,3.1
2024-09-01,HUÁNUCO,Restaurantes y hoteles,118.02,0,2.9,3.2
2024-10-01,HUÁNUCO,Restaurantes y hoteles,118.23,0.2,3.1,3.2
2024-11-01,HUÁNUCO,Restaurantes y hoteles,118.47,0.2,3.3,3.3
2024-12-01,HUÁNUCO,Restaurantes y hoteles,118.49,0,3.3,3.3
2025-01-01,HUÁNUCO,Restaurantes y hoteles,118.73,0.2,0.2,3.2
2025-02-01,HUÁNUCO,Restaurantes y hoteles,118.68,-0,0.2,2.8
2025-03-01,HUÁNUCO,Restaurantes y hoteles,119.19,0.4,0.6,2.3
2025-04-01,HUÁNUCO,Restaurantes y hoteles,119.49,0.3,0.8,2.1
2025-05-01,HUÁNUCO,Restaurantes y hoteles,119.67,0.2,1,1.5
2025-06-01,HUÁNUCO,Restaurantes y hoteles,120.76,0.9,1.9,2.6
2025-07-01,HUÁNUCO,Restaurantes y hoteles,120.87,0.1,2,2.5
2025-08-01,HUÁNUCO,Restaurantes y hoteles,121.76,0.7,2.8,3.2
2025-09-01,HUÁNUCO,Restaurantes y hoteles,121.88,0.1,2.9,3.3
2025-10-01,HUÁNUCO,Restaurantes y hoteles,121.91,0,2.9,3.1
2025-11-01,HUÁNUCO,Restaurantes y hoteles,121.91,0,2.9,2.9
2025-12-01,HUÁNUCO,Restaurantes y hoteles,121.93,0,2.9,2.9
2026-01-01,HUÁNUCO,Restaurantes y hoteles,122.1,0.1,0.1,2.8
2026-02-01,HUÁNUCO,Restaurantes y hoteles,122.41,0.3,0.4,3.1
2026-03-01,HUÁNUCO,Restaurantes y hoteles,122.71,0.2,0.6,3
2026-04-01,HUÁNUCO,Restaurantes y hoteles,123.66,0.8,1.4,3.5
2022-01-01,HUÁNUCO,Salud,100.16,NA,NA,NA
2022-02-01,HUÁNUCO,Salud,100.21,0,NA,NA
2022-03-01,HUÁNUCO,Salud,100.48,0.3,NA,NA
2022-04-01,HUÁNUCO,Salud,100.81,0.3,NA,NA
2022-05-01,HUÁNUCO,Salud,100.84,0,NA,NA
2022-06-01,HUÁNUCO,Salud,101.19,0.3,NA,NA
2022-07-01,HUÁNUCO,Salud,101.55,0.4,NA,NA
2022-08-01,HUÁNUCO,Salud,101.74,0.2,NA,NA
2022-09-01,HUÁNUCO,Salud,101.9,0.2,NA,NA
2022-10-01,HUÁNUCO,Salud,101.87,-0,NA,NA
2022-11-01,HUÁNUCO,Salud,101.69,-0.2,NA,NA
2022-12-01,HUÁNUCO,Salud,101.93,0.2,NA,NA
2023-01-01,HUÁNUCO,Salud,101.96,0,0,1.8
2023-02-01,HUÁNUCO,Salud,102.85,0.9,0.9,2.6
2023-03-01,HUÁNUCO,Salud,103.29,0.4,1.3,2.8
2023-04-01,HUÁNUCO,Salud,103.38,0.1,1.4,2.5
2023-05-01,HUÁNUCO,Salud,103.53,0.1,1.6,2.7
2023-06-01,HUÁNUCO,Salud,104.41,0.8,2.4,3.2
2023-07-01,HUÁNUCO,Salud,105.18,0.7,3.2,3.6
2023-08-01,HUÁNUCO,Salud,105.57,0.4,3.6,3.8
2023-09-01,HUÁNUCO,Salud,106.35,0.7,4.3,4.4
2023-10-01,HUÁNUCO,Salud,106.96,0.6,4.9,5
2023-11-01,HUÁNUCO,Salud,107.42,0.4,5.4,5.6
2023-12-01,HUÁNUCO,Salud,107.45,0,5.4,5.4
2024-01-01,HUÁNUCO,Salud,108.03,0.5,0.5,6
2024-02-01,HUÁNUCO,Salud,107.89,-0.1,0.4,4.9
2024-03-01,HUÁNUCO,Salud,108.29,0.4,0.8,4.8
2024-04-01,HUÁNUCO,Salud,108.94,0.6,1.4,5.4
2024-05-01,HUÁNUCO,Salud,108.66,-0.3,1.1,5
2024-06-01,HUÁNUCO,Salud,108.22,-0.4,0.7,3.6
2024-07-01,HUÁNUCO,Salud,107.95,-0.2,0.5,2.6
2024-08-01,HUÁNUCO,Salud,108.53,0.5,1,2.8
2024-09-01,HUÁNUCO,Salud,109.05,0.5,1.5,2.5
2024-10-01,HUÁNUCO,Salud,109.14,0.1,1.6,2
2024-11-01,HUÁNUCO,Salud,108.74,-0.4,1.2,1.2
2024-12-01,HUÁNUCO,Salud,108.95,0.2,1.4,1.4
2025-01-01,HUÁNUCO,Salud,109.08,0.1,0.1,1
2025-02-01,HUÁNUCO,Salud,110.03,0.9,1,2
2025-03-01,HUÁNUCO,Salud,110.34,0.3,1.3,1.9
2025-04-01,HUÁNUCO,Salud,110.87,0.5,1.8,1.8
2025-05-01,HUÁNUCO,Salud,111.31,0.4,2.2,2.4
2025-06-01,HUÁNUCO,Salud,111.06,-0.2,1.9,2.6
2025-07-01,HUÁNUCO,Salud,110.96,-0.1,1.8,2.8
2025-08-01,HUÁNUCO,Salud,110.38,-0.5,1.3,1.7
2025-09-01,HUÁNUCO,Salud,109.94,-0.4,0.9,0.8
2025-10-01,HUÁNUCO,Salud,109.82,-0.1,0.8,0.6
2025-11-01,HUÁNUCO,Salud,109.64,-0.2,0.6,0.8
2025-12-01,HUÁNUCO,Salud,109.42,-0.2,0.4,0.4
2026-01-01,HUÁNUCO,Salud,109.36,-0.1,-0.1,0.3
2026-02-01,HUÁNUCO,Salud,109.79,0.4,0.3,-0.2
2026-03-01,HUÁNUCO,Salud,110.44,0.6,0.9,0.1
2026-04-01,HUÁNUCO,Salud,111.37,0.8,1.8,0.5
2022-01-01,HUÁNUCO,Transportes,99.51,NA,NA,NA
2022-02-01,HUÁNUCO,Transportes,99.23,-0.3,NA,NA
2022-03-01,HUÁNUCO,Transportes,100.01,0.8,NA,NA
2022-04-01,HUÁNUCO,Transportes,100.51,0.5,NA,NA
2022-05-01,HUÁNUCO,Transportes,101.29,0.8,NA,NA
2022-06-01,HUÁNUCO,Transportes,102.86,1.6,NA,NA
2022-07-01,HUÁNUCO,Transportes,103.54,0.7,NA,NA
2022-08-01,HUÁNUCO,Transportes,103.41,-0.1,NA,NA
2022-09-01,HUÁNUCO,Transportes,102.09,-1.3,NA,NA
2022-10-01,HUÁNUCO,Transportes,102.23,0.1,NA,NA
2022-11-01,HUÁNUCO,Transportes,102.54,0.3,NA,NA
2022-12-01,HUÁNUCO,Transportes,102.95,0.4,NA,NA
2023-01-01,HUÁNUCO,Transportes,102.68,-0.3,-0.3,3.2
2023-02-01,HUÁNUCO,Transportes,101.72,-0.9,-1.2,2.5
2023-03-01,HUÁNUCO,Transportes,103.65,1.9,0.7,3.6
2023-04-01,HUÁNUCO,Transportes,107.8,4,4.7,7.3
2023-05-01,HUÁNUCO,Transportes,107.62,-0.2,4.5,6.2
2023-06-01,HUÁNUCO,Transportes,107.51,-0.1,4.4,4.5
2023-07-01,HUÁNUCO,Transportes,107.37,-0.1,4.3,3.7
2023-08-01,HUÁNUCO,Transportes,107.64,0.3,4.6,4.1
2023-09-01,HUÁNUCO,Transportes,108.3,0.6,5.2,6.1
2023-10-01,HUÁNUCO,Transportes,108.73,0.4,5.6,6.4
2023-11-01,HUÁNUCO,Transportes,108.33,-0.4,5.2,5.6
2023-12-01,HUÁNUCO,Transportes,110.35,1.9,7.2,7.2
2024-01-01,HUÁNUCO,Transportes,109.22,-1,-1,6.4
2024-02-01,HUÁNUCO,Transportes,108.24,-0.9,-1.9,6.4
2024-03-01,HUÁNUCO,Transportes,108.55,0.3,-1.6,4.7
2024-04-01,HUÁNUCO,Transportes,108.2,-0.3,-1.9,0.4
2024-05-01,HUÁNUCO,Transportes,108.24,0,-1.9,0.6
2024-06-01,HUÁNUCO,Transportes,108.53,0.3,-1.6,0.9
2024-07-01,HUÁNUCO,Transportes,108.63,0.1,-1.6,1.2
2024-08-01,HUÁNUCO,Transportes,108.04,-0.5,-2.1,0.4
2024-09-01,HUÁNUCO,Transportes,108.05,0,-2.1,-0.2
2024-10-01,HUÁNUCO,Transportes,107.96,-0.1,-2.2,-0.7
2024-11-01,HUÁNUCO,Transportes,108.07,0.1,-2.1,-0.2
2024-12-01,HUÁNUCO,Transportes,112.19,3.8,1.7,1.7
2025-01-01,HUÁNUCO,Transportes,108.81,-3,-3,-0.4
2025-02-01,HUÁNUCO,Transportes,108.11,-0.6,-3.6,-0.1
2025-03-01,HUÁNUCO,Transportes,107.61,-0.5,-4.1,-0.9
2025-04-01,HUÁNUCO,Transportes,107.99,0.4,-3.7,-0.2
2025-05-01,HUÁNUCO,Transportes,107.91,-0.1,-3.8,-0.3
